72.000   2.000    0.130    0.005    0.000    0.000    0.000    
74.000   2.000    0.119    0.005    0.000    0.000    0.000    
76.000   2.000    0.110    0.004    0.000    0.000    0.000    
78.000   2.000    0.102    0.004    0.000    0.000    0.000    
80.000   2.000    0.094    0.004    0.000    0.000    0.000    
82.000   2.000    0.087    0.003    0.000    0.000    0.000    
84.000   2.000    0.081    0.003    0.000    0.000    0.000    
86.000   2.000    0.076    0.003    0.000    0.000    0.000    
88.000   2.000    0.071    0.002    0.000    0.000    0.000    
90.000   2.000    0.066    0.002    0.000    0.000    0.000    
92.000   2.000    0.062    0.002    0.000    0.000    0.000    
94.000   2.000    0.058    0.002    0.000    0.000    0.000    
96.000   2.000    0.054    0.002    0.000    0.000    0.000    
98.000   2.000    0.051    0.002    0.000    0.000    0.000    
100.000  2.000    0.048    0.001    0.000    0.000    0.000    
0.000    4.000    4.993    0.000    0.000    0.000    0.000    
2.000    4.000    5.008    0.002    0.000    0.000    0.000    
4.000    4.000    4.950    0.006    0.000    0.000    0.000    
6.000    4.000    5.037    0.134    0.000    0.000    0.000    
8.000    4.000    5.287    0.079    0.000    0.000    0.000    
10.000   4.000    5.252    0.173    0.000    0.000    0.000    
12.000   4.000    4.946    0.340    0.000    0.000    0.000    
14.000   4.000    4.526    0.424    0.000    0.000    0.000    
16.000   4.000    4.061    0.457    0.000    0.000    0.000    
18.000   4.000    3.589    0.455    0.000    0.000    0.000    
20.000   4.000    3.136    0.432    0.000    0.000    0.000    
22.000   4.000    2.717    0.395    0.000    0.000    0.000    
24.000   4.000    2.341    0.352    0.000    0.000    0.000    
26.000   4.000    2.011    0.308    0.000    0.000    0.000    
28.000   4.000    1.725    0.266    0.000    0.000    0.000    
30.000   4.000    1.480    0.227    0.000    0.000    0.000    
32.000   4.000    1.273    0.193    0.000    0.000    0.000    
34.000   4.000    1.097    0.164    0.000    0.000    0.000    
36.000   4.000    0.948    0.138    0.000    0.000    0.000    
38.000   4.000    0.823    0.117    0.000    0.000    0.000    
40.000   4.000    0.717    0.099    0.000    0.000    0.000    
42.000   4.000    0.627    0.084    0.000    0.000    0.000    
44.000   4.000    0.551    0.071    0.000    0.000    0.000    
46.000   4.000    0.485    0.061    0.000    0.000    0.000    
48.000   4.000    0.430    0.052    0.000    0.000    0.000    
50.000   4.000    0.382    0.045    0.000    0.000    0.000    
52.000   4.000    0.340    0.039    0.000    0.000    0.000    
54.000   4.000    0.305    0.034    0.000    0.000    0.000    
56.000   4.000    0.274    0.029    0.000    0.000    0.000    
58.000   4.000    0.247    0.026    0.000    0.000    0.000    
60.000   4.000    0.223    0.022    0.000    0.000    0.000    
62.000   4.000    0.202    0.020    0.000    0.000    0.000    
64.000   4.000    0.184    0.017    0.000    0.000    0.000    
66.000   4.000    0.168    0.015    0.000    0.000    0.000    
68.000   4.000    0.153    0.014    0.000    0.000    0.000    
70.000   4.000    0.140    0.012    0.000    0.000    0.000    
72.000   4.000    0.129    0.011    0.000    0.000    0.000    
74.000   4.000    0.119    0.010    0.000    0.000    0.000    
76.000   4.000    0.109    0.009    0.000    0.000    0.000    
78.000   4.000    0.101    0.008    0.000    0.000    0.000    
80.000   4.000    0.094    0.007    0.000    0.000    0.000    
82.000   4.000    0.087    0.006    0.000    0.000    0.000    
84.000   4.000    0.081    0.006    0.000    0.000    0.000    
86.000   4.000    0.075    0.005    0.000    0.000    0.000    
88.000   4.000    0.070    0.005    0.000    0.000    0.000    
90.000   4.000    0.066    0.004    0.000    0.000    0.000    
92.000   4.000    0.061    0.004    0.000    0.000    0.000    
94.000   4.000    0.057    0.004    0.000    0.000    0.000    
96.000   4.000    0.054    0.003    0.000    0.000    0.000    
98.000   4.000    0.051    0.003    0.000    0.000    0.000    
100.000  4.000    0.048    0.003    0.000    0.000    0.000    
0.000    6.000    4.919    0.000    0.000    0.000    0.000    
2.000    6.000    5.086    0.106    0.000    0.000    0.000    
4.000    6.000    6.497    0.088    0.000    0.000    0.000    
6.000    6.000    7.034    0.285    0.000    0.000    0.000    
8.000    6.000    5.937    0.255    0.000    0.000    0.000    
10.000   6.000    5.533    0.374    0.000    0.000    0.000    
12.000   6.000    5.081    0.584    0.000    0.000    0.000    
14.000   6.000    4.586    0.683    0.000    0.000    0.000    
16.000   6.000    4.072    0.716    0.000    0.000    0.000    
18.000   6.000    3.567    0.703    0.000    0.000    0.000    
20.000   6.000    3.093    0.659    0.000    0.000    0.000    
22.000   6.000    2.664    0.598    0.000    0.000    0.000    
24.000   6.000    2.284    0.530    0.000    0.000    0.000    
26.000   6.000    1.955    0.461    0.000    0.000    0.000    
28.000   6.000    1.674    0.396    0.000    0.000    0.000    
30.000   6.000    1.435    0.337    0.000    0.000    0.000    
32.000   6.000    1.233    0.286    0.000    0.000    0.000    
34.000   6.000    1.063    0.241    0.000    0.000    0.000    
36.000   6.000    0.920    0.204    0.000    0.000    0.000    
38.000   6.000    0.799    0.172    0.000    0.000    0.000    
40.000   6.000    0.697    0.146    0.000    0.000    0.000    
42.000   6.000    0.610    0.124    0.000    0.000    0.000    
44.000   6.000    0.536    0.105    0.000    0.000    0.000    
46.000   6.000    0.474    0.090    0.000    0.000    0.000    
48.000   6.000    0.420    0.077    0.000    0.000    0.000    
50.000   6.000    0.373    0.066    0.000    0.000    0.000    
52.000   6.000    0.333    0.057    0.000    0.000    0.000    
54.000   6.000    0.299    0.050    0.000    0.000    0.000    
56.000   6.000    0.269    0.043    0.000    0.000    0.000    
58.000   6.000    0.242    0.038    0.000    0.000    0.000    
60.000   6.000    0.219    0.033    0.000    0.000    0.000    
62.000   6.000    0.199    0.029    0.000    0.000    0.000    
64.000   6.000    0.181    0.026    0.000    0.000    0.000    
66.000   6.000    0.165    0.023    0.000    0.000    0.000    
68.000   6.000    0.151    0.020    0.000    0.000    0.000    
70.000   6.000    0.139    0.018    0.000    0.000    0.000    
72.000   6.000    0.127    0.016    0.000    0.000    0.000    
74.000   6.000    0.117    0.015    0.000    0.000    0.000    
76.000   6.000    0.108    0.013    0.000    0.000    0.000    
78.000   6.000    0.100    0.012    0.000    0.000    0.000    
80.000   6.000    0.093    0.011    0.000    0.000    0.000    
82.000   6.000    0.086    0.010    0.000    0.000    0.000    
84.000   6.000    0.080    0.009    0.000    0.000    0.000    
86.000   6.000    0.075    0.008    0.000    0.000    0.000    
88.000   6.000    0.070    0.007    0.000    0.000    0.000    
90.000   6.000    0.065    0.007    0.000    0.000    0.000    
92.000   6.000    0.061    0.006    0.000    0.000    0.000    
94.000   6.000    0.057    0.006    0.000    0.000    0.000    
96.000   6.000    0.054    0.005    0.000    0.000    0.000    
98.000   6.000    0.050    0.005    0.000    0.000    0.000    
100.000  6.000    0.047    0.004    0.000    0.000    0.000    
0.000    8.000    4.603    0.000    0.000    0.000    0.000    
2.000    8.000    4.799    0.502    0.000    0.000    0.000    
4.000    8.000    4.530    1.274    0.000    0.000    0.000    
6.000    8.000    5.282    0.467    0.000    0.000    0.000    
8.000    8.000    6.311    0.666    0.000    0.000    0.000    
10.000   8.000    5.773    0.739    0.000    0.000    0.000    
12.000   8.000    5.217    0.896    0.000    0.000    0.000    
14.000   8.000    4.646    0.989    0.000    0.000    0.000    
16.000   8.000    4.071    1.009    0.000    0.000    0.000    
18.000   8.000    3.524    0.973    0.000    0.000    0.000    
20.000   8.000    3.024    0.899    0.000    0.000    0.000    
22.000   8.000    2.582    0.806    0.000    0.000    0.000    
24.000   8.000    2.200    0.707    0.000    0.000    0.000    
26.000   8.000    1.875    0.610    0.000    0.000    0.000    
28.000   8.000    1.600    0.520    0.000    0.000    0.000    
30.000   8.000    1.370    0.441    0.000    0.000    0.000    
32.000   8.000    1.177    0.372    0.000    0.000    0.000    
34.000   8.000    1.016    0.314    0.000    0.000    0.000    
36.000   8.000    0.880    0.265    0.000    0.000    0.000    
38.000   8.000    0.765    0.224    0.000    0.000    0.000    
40.000   8.000    0.669    0.189    0.000    0.000    0.000    
42.000   8.000    0.587    0.161    0.000    0.000    0.000    
44.000   8.000    0.517    0.137    0.000    0.000    0.000    
46.000   8.000    0.457    0.117    0.000    0.000    0.000    
48.000   8.000    0.406    0.100    0.000    0.000    0.000    
50.000   8.000    0.362    0.087    0.000    0.000    0.000    
52.000   8.000    0.324    0.075    0.000    0.000    0.000    
54.000   8.000    0.291    0.065    0.000    0.000    0.000    
56.000   8.000    0.262    0.057    0.000    0.000    0.000    
58.000   8.000    0.237    0.050    0.000    0.000    0.000    
60.000   8.000    0.214    0.043    0.000    0.000    0.000    
62.000   8.000    0.195    0.038    0.000    0.000    0.000    
64.000   8.000    0.177    0.034    0.000    0.000    0.000    
66.000   8.000    0.162    0.030    0.000    0.000    0.000    
68.000   8.000    0.148    0.027    0.000    0.000    0.000    
70.000   8.000    0.136    0.024    0.000    0.000    0.000    
72.000   8.000    0.125    0.021    0.000    0.000    0.000    
74.000   8.000    0.116    0.019    0.000    0.000    0.000    
76.000   8.000    0.107    0.017    0.000    0.000    0.000    
78.000   8.000    0.099    0.016    0.000    0.000    0.000    
80.000   8.000    0.092    0.014    0.000    0.000    0.000    
82.000   8.000    0.085    0.013    0.000    0.000    0.000    
84.000   8.000    0.079    0.012    0.000    0.000    0.000    
86.000   8.000    0.074    0.010    0.000    0.000    0.000    
88.000   8.000    0.069    0.010    0.000    0.000    0.000    
90.000   8.000    0.064    0.009    0.000    0.000    0.000    
92.000   8.000    0.060    0.008    0.000    0.000    0.000    
94.000   8.000    0.057    0.007    0.000    0.000    0.000    
96.000   8.000    0.053    0.007    0.000    0.000    0.000    
98.000   8.000    0.050    0.006    0.000    0.000    0.000    
100.000  8.000    0.047    0.006    0.000    0.000    0.000    
0.000    10.000   4.046    0.000    0.000    0.000    0.000    
2.000    10.000   4.147    0.639    0.000    0.000    0.000    
4.000    10.000   4.480    1.331    0.000    0.000    0.000    
6.000    10.000   6.343    1.975    0.000    0.000    0.000    
8.000    10.000   6.904    1.320    0.000    0.000    0.000    
10.000   10.000   5.900    1.072    0.000    0.000    0.000    
12.000   10.000   5.355    1.254    0.000    0.000    0.000    
14.000   10.000   4.694    1.350    0.000    0.000    0.000    
16.000   10.000   4.044    1.345    0.000    0.000    0.000    
18.000   10.000   3.446    1.270    0.000    0.000    0.000    
20.000   10.000   2.918    1.153    0.000    0.000    0.000    
22.000   10.000   2.465    1.018    0.000    0.000    0.000    
24.000   10.000   2.084    0.881    0.000    0.000    0.000    
26.000   10.000   1.767    0.752    0.000    0.000    0.000    
28.000   10.000   1.504    0.637    0.000    0.000    0.000    
30.000   10.000   1.287    0.536    0.000    0.000    0.000    
32.000   10.000   1.106    0.451    0.000    0.000    0.000    
34.000   10.000   0.956    0.379    0.000    0.000    0.000    
36.000   10.000   0.830    0.320    0.000    0.000    0.000    
38.000   10.000   0.724    0.270    0.000    0.000    0.000    
40.000   10.000   0.634    0.228    0.000    0.000    0.000    
42.000   10.000   0.558    0.194    0.000    0.000    0.000    
44.000   10.000   0.493    0.165    0.000    0.000    0.000    
46.000   10.000   0.437    0.142    0.000    0.000    0.000    
48.000   10.000   0.390    0.122    0.000    0.000    0.000    
50.000   10.000   0.348    0.105    0.000    0.000    0.000    
52.000   10.000   0.312    0.091    0.000    0.000    0.000    
54.000   10.000   0.281    0.079    0.000    0.000    0.000    
56.000   10.000   0.253    0.069    0.000    0.000    0.000    
58.000   10.000   0.229    0.060    0.000    0.000    0.000    
60.000   10.000   0.208    0.053    0.000    0.000    0.000    
62.000   10.000   0.189    0.047    0.000    0.000    0.000    
64.000   10.000   0.173    0.041    0.000    0.000    0.000    
66.000   10.000   0.158    0.037    0.000    0.000    0.000    
68.000   10.000   0.145    0.033    0.000    0.000    0.000    
70.000   10.000   0.133    0.029    0.000    0.000    0.000    
72.000   10.000   0.123    0.026    0.000    0.000    0.000    
74.000   10.000   0.113    0.023    0.000    0.000    0.000    
76.000   10.000   0.105    0.021    0.000    0.000    0.000    
78.000   10.000   0.097    0.019    0.000    0.000    0.000    
80.000   10.000   0.090    0.017    0.000    0.000    0.000    
82.000   10.000   0.084    0.016    0.000    0.000    0.000    
84.000   10.000   0.078    0.014    0.000    0.000    0.000    
86.000   10.000   0.073    0.013    0.000    0.000    0.000    
88.000   10.000   0.068    0.012    0.000    0.000    0.000    
90.000   10.000   0.064    0.011    0.000    0.000    0.000    
92.000   10.000   0.060    0.010    0.000    0.000    0.000    
94.000   10.000   0.056    0.009    0.000    0.000    0.000    
96.000   10.000   0.052    0.008    0.000    0.000    0.000    
98.000   10.000   0.049    0.008    0.000    0.000    0.000    
100.000  10.000   0.046    0.007    0.000    0.000    0.000    
0.000    12.000   3.397    0.000    0.000    0.000    0.000    
2.000    12.000   3.458    0.677    0.000    0.000    0.000    
4.000    12.000   3.619    1.422    0.000    0.000    0.000    
6.000    12.000   3.570    1.923    0.000    0.000    0.000    
8.000    12.000   5.162    0.412    0.000    0.000    0.000    
10.000   12.000   6.429    1.121    0.000    0.000    0.000    
12.000   12.000   5.530    1.738    0.000    0.000    0.000    
14.000   12.000   4.714    1.785    0.000    0.000    0.000    
16.000   12.000   3.974    1.731    0.000    0.000    0.000    
18.000   12.000   3.317    1.596    0.000    0.000    0.000    
20.000   12.000   2.761    1.419    0.000    0.000    0.000    
22.000   12.000   2.302    1.229    0.000    0.000    0.000    
24.000   12.000   1.930    1.047    0.000    0.000    0.000    
26.000   12.000   1.629    0.883    0.000    0.000    0.000    
28.000   12.000   1.385    0.741    0.000    0.000    0.000    
30.000   12.000   1.185    0.620    0.000    0.000    0.000    
32.000   12.000   1.021    0.520    0.000    0.000    0.000    
34.000   12.000   0.885    0.436    0.000    0.000    0.000    
36.000   12.000   0.771    0.367    0.000    0.000    0.000    
38.000   12.000   0.675    0.310    0.000    0.000    0.000    
40.000   12.000   0.594    0.262    0.000    0.000    0.000    
42.000   12.000   0.525    0.223    0.000    0.000    0.000    
44.000   12.000   0.465    0.191    0.000    0.000    0.000    
46.000   12.000   0.414    0.163    0.000    0.000    0.000    
48.000   12.000   0.370    0.141    0.000    0.000    0.000    
50.000   12.000   0.332    0.122    0.000    0.000    0.000    
52.000   12.000   0.298    0.105    0.000    0.000    0.000    
54.000   12.000   0.269    0.092    0.000    0.000    0.000    
56.000   12.000   0.243    0.080    0.000    0.000    0.000    
58.000   12.000   0.221    0.070    0.000    0.000    0.000    
60.000   12.000   0.201    0.062    0.000    0.000    0.000    
62.000   12.000   0.183    0.055    0.000    0.000    0.000    
64.000   12.000   0.167    0.048    0.000    0.000    0.000    
66.000   12.000   0.153    0.043    0.000    0.000    0.000    
68.000   12.000   0.141    0.038    0.000    0.000    0.000    
70.000   12.000   0.130    0.034    0.000    0.000    0.000    
72.000   12.000   0.120    0.031    0.000    0.000    0.000    
74.000   12.000   0.111    0.028    0.000    0.000    0.000    
76.000   12.000   0.102    0.025    0.000    0.000    0.000    
78.000   12.000   0.095    0.023    0.000    0.000    0.000    
80.000   12.000   0.088    0.020    0.000    0.000    0.000    
82.000   12.000   0.082    0.018    0.000    0.000    0.000    
84.000   12.000   0.076    0.017    0.000    0.000    0.000    
86.000   12.000   0.071    0.015    0.000    0.000    0.000    
88.000   12.000   0.067    0.014    0.000    0.000    0.000    
90.000   12.000   0.062    0.013    0.000    0.000    0.000    
92.000   12.000   0.059    0.012    0.000    0.000    0.000    
94.000   12.000   0.055    0.011    0.000    0.000    0.000    
96.000   12.000   0.052    0.010    0.000    0.000    0.000    
98.000   12.000   0.049    0.009    0.000    0.000    0.000    
100.000  12.000   0.046    0.008    0.000    0.000    0.000    
0.000    14.000   2.732    0.000    0.000    0.000    0.000    
2.000    14.000   2.767    0.666    0.000    0.000    0.000    
4.000    14.000   2.877    1.374    0.000    0.000    0.000    
6.000    14.000   3.173    2.205    0.000    0.000    0.000    
8.000    14.000   4.119    2.732    0.000    0.000    0.000    
10.000   14.000   5.279    1.285    0.000    0.000    0.000    
12.000   14.000   5.440    2.226    0.000    0.000    0.000    
14.000   14.000   4.699    2.301    0.000    0.000    0.000    
16.000   14.000   3.830    2.178    0.000    0.000    0.000    
18.000   14.000   3.113    1.950    0.000    0.000    0.000    
20.000   14.000   2.536    1.690    0.000    0.000    0.000    
22.000   14.000   2.084    1.431    0.000    0.000    0.000    
24.000   14.000   1.734    1.197    0.000    0.000    0.000    
26.000   14.000   1.460    0.996    0.000    0.000    0.000    
28.000   14.000   1.243    0.828    0.000    0.000    0.000    
30.000   14.000   1.067    0.689    0.000    0.000    0.000    
32.000   14.000   0.924    0.575    0.000    0.000    0.000    
34.000   14.000   0.805    0.482    0.000    0.000    0.000    
36.000   14.000   0.705    0.405    0.000    0.000    0.000    
38.000   14.000   0.621    0.343    0.000    0.000    0.000    
40.000   14.000   0.549    0.291    0.000    0.000    0.000    
42.000   14.000   0.487    0.248    0.000    0.000    0.000    
44.000   14.000   0.434    0.212    0.000    0.000    0.000    
46.000   14.000   0.388    0.182    0.000    0.000    0.000    
48.000   14.000   0.348    0.157    0.000    0.000    0.000    
50.000   14.000   0.313    0.136    0.000    0.000    0.000    
52.000   14.000   0.283    0.118    0.000    0.000    0.000    
54.000   14.000   0.256    0.103    0.000    0.000    0.000    
56.000   14.000   0.232    0.090    0.000    0.000    0.000    
58.000   14.000   0.211    0.079    0.000    0.000    0.000    
60.000   14.000   0.193    0.070    0.000    0.000    0.000    
62.000   14.000   0.176    0.062    0.000    0.000    0.000    
64.000   14.000   0.161    0.055    0.000    0.000    0.000    
66.000   14.000   0.148    0.049    0.000    0.000    0.000    
68.000   14.000   0.136    0.044    0.000    0.000    0.000    
70.000   14.000   0.126    0.039    0.000    0.000    0.000    
72.000   14.000   0.116    0.035    0.000    0.000    0.000    
74.000   14.000   0.107    0.032    0.000    0.000    0.000    
76.000   14.000   0.100    0.028    0.000    0.000    0.000    
78.000   14.000   0.092    0.026    0.000    0.000    0.000    
80.000   14.000   0.086    0.023    0.000    0.000    0.000    
82.000   14.000   0.080    0.021    0.000    0.000    0.000    
84.000   14.000   0.075    0.019    0.000    0.000    0.000    
86.000   14.000   0.070    0.018    0.000    0.000    0.000    
88.000   14.000   0.065    0.016    0.000    0.000    0.000    
90.000   14.000   0.061    0.015    0.000    0.000    0.000    
92.000   14.000   0.058    0.013    0.000    0.000    0.000    
94.000   14.000   0.054    0.012    0.000    0.000    0.000    
96.000   14.000   0.051    0.011    0.000    0.000    0.000    
98.000   14.000   0.048    0.011    0.000    0.000    0.000    
100.000  14.000   0.045    0.010    0.000    0.000    0.000    
0.000    16.000   2.090    0.000    0.000    0.000    0.000    
2.000    16.000   2.102    0.627    0.000    0.000    0.000    
4.000    16.000   2.140    1.302    0.000    0.000    0.000    
6.000    16.000   2.181    2.075    0.000    0.000    0.000    
8.000    16.000   2.250    2.607    0.000    0.000    0.000    
10.000   16.000   5.032    1.068    0.000    0.000    0.000    
12.000   16.000   6.539    2.054    0.000    0.000    0.000    
14.000   16.000   4.542    3.118    0.000    0.000    0.000    
16.000   16.000   3.557    2.675    0.000    0.000    0.000    
18.000   16.000   2.806    2.325    0.000    0.000    0.000    
20.000   16.000   2.223    1.952    0.000    0.000    0.000    
22.000   16.000   1.801    1.607    0.000    0.000    0.000    
24.000   16.000   1.493    1.317    0.000    0.000    0.000    
26.000   16.000   1.262    1.081    0.000    0.000    0.000    
28.000   16.000   1.081    0.891    0.000    0.000    0.000    
30.000   16.000   0.936    0.738    0.000    0.000    0.000    
32.000   16.000   0.817    0.615    0.000    0.000    0.000    
34.000   16.000   0.717    0.515    0.000    0.000    0.000    
36.000   16.000   0.633    0.434    0.000    0.000    0.000    
38.000   16.000   0.562    0.367    0.000    0.000    0.000    
40.000   16.000   0.500    0.312    0.000    0.000    0.000    
42.000   16.000   0.447    0.267    0.000    0.000    0.000    
44.000   16.000   0.400    0.229    0.000    0.000    0.000    
46.000   16.000   0.360    0.197    0.000    0.000    0.000    
48.000   16.000   0.324    0.170    0.000    0.000    0.000    
50.000   16.000   0.293    0.148    0.000    0.000    0.000    
52.000   16.000   0.266    0.129    0.000    0.000    0.000    
54.000   16.000   0.241    0.113    0.000    0.000    0.000    
56.000   16.000   0.220    0.099    0.000    0.000    0.000    
58.000   16.000   0.201    0.087    0.000    0.000    0.000    
60.000   16.000   0.184    0.077    0.000    0.000    0.000    
62.000   16.000   0.168    0.068    0.000    0.000    0.000    
64.000   16.000   0.155    0.061    0.000    0.000    0.000    
66.000   16.000   0.142    0.054    0.000    0.000    0.000    
68.000   16.000   0.131    0.048    0.000    0.000    0.000    
70.000   16.000   0.121    0.043    0.000    0.000    0.000    
72.000   16.000   0.112    0.039    0.000    0.000    0.000    
74.000   16.000   0.104    0.035    0.000    0.000    0.000    
76.000   16.000   0.097    0.032    0.000    0.000    0.000    
78.000   16.000   0.090    0.029    0.000    0.000    0.000    
80.000   16.000   0.084    0.026    0.000    0.000    0.000    
82.000   16.000   0.078    0.024    0.000    0.000    0.000    
84.000   16.000   0.073    0.022    0.000    0.000    0.000    
86.000   16.000   0.068    0.020    0.000    0.000    0.000    
88.000   16.000   0.064    0.018    0.000    0.000    0.000    
90.000   16.000   0.060    0.016    0.000    0.000    0.000    
92.000   16.000   0.056    0.015    0.000    0.000    0.000    
94.000   16.000   0.053    0.014    0.000    0.000    0.000    
96.000   16.000   0.050    0.013    0.000    0.000    0.000    
98.000   16.000   0.047    0.012    0.000    0.000    0.000    
100.000  16.000   0.044    0.011    0.000    0.000    0.000    
0.000    18.000   1.501    0.000    0.000    0.000    0.000    
2.000    18.000   1.492    0.560    0.000    0.000    0.000    
4.000    18.000   1.465    1.158    0.000    0.000    0.000    
6.000    18.000   1.413    1.838    0.000    0.000    0.000    
8.000    18.000   1.350    2.751    0.000    0.000    0.000    
10.000   18.000   1.157    2.463    0.000    0.000    0.000    
12.000   18.000   2.271    1.324    0.000    0.000    0.000    
14.000   18.000   3.650    3.287    0.000    0.000    0.000    
16.000   18.000   3.239    3.156    0.000    0.000    0.000    
18.000   18.000   2.358    2.725    0.000    0.000    0.000    
20.000   18.000   1.791    2.179    0.000    0.000    0.000    
22.000   18.000   1.445    1.732    0.000    0.000    0.000    
24.000   18.000   1.212    1.390    0.000    0.000    0.000    
26.000   18.000   1.040    1.128    0.000    0.000    0.000    
28.000   18.000   0.906    0.925    0.000    0.000    0.000    
30.000   18.000   0.796    0.765    0.000    0.000    0.000    
32.000   18.000   0.704    0.638    0.000    0.000    0.000    
34.000   18.000   0.626    0.535    0.000    0.000    0.000    
36.000   18.000   0.559    0.452    0.000    0.000    0.000    
38.000   18.000   0.500    0.383    0.000    0.000    0.000    
40.000   18.000   0.449    0.327    0.000    0.000    0.000    
42.000   18.000   0.404    0.280    0.000    0.000    0.000    
44.000   18.000   0.365    0.241    0.000    0.000    0.000    
